,Title,Review,Rating
2285,Maiden,Director Alex Holmes gracefully cuts back and forth from stirring archival footage of the Whitbread Round the World Yacht Race as cameras get up close and personal with the female crew.,fresh
2286,Maiden,"Luckily, this isn't the type of film that coasts on its inherently interesting story. It's edited with gusto, lining up its talking heads to emulate conversations.",fresh
2287,Maiden,"Without revealing too much, it's fair to say Maiden, Edwards and her crew did better than most people expected.",fresh
2288,Maiden,"It's interesting to watch Tracy Edwards' maturation as a person -- she goes from claiming that she hates the word ""feminist"" to wholeheartedly embracing it.",fresh
2289,Maiden,What a revelation... It's quite stunning.,fresh
2290,Maiden,[T]his is a thrilling story filled with heart-warming ups and anxiety-inducing downs.,fresh
2291,Maiden,"Forget tales of drug-addled footballers and former All Black first five-eighths, this is the sporting documentary you need to see right now.",fresh
2292,Maiden,"Like a rising tide, thrilling archival footage and still-timely female-empowerment themes lift the compelling documentary Maiden beyond the timeworn tropes of the underdog sports drama.",fresh
2293,Maiden,"Exaltation, not outrage, is the primary experience of this film.",fresh
2294,Maiden,"For anyone who doesn't boat much, it's hard to grasp how yachting can be athletic, harrowing, admirable, or lethal. Maiden... makes a good case for the prowess, invention, and perseverance required.",fresh
2295,Maiden,An inspiring look at an unsung trailblazer.,fresh
2296,The Boat,"The Boat isn't for everyone. It doesn't have any huge reveals, or ghastly spectral encounters. It's Christine without George Thorogood, The Shining if the only thing haunting Jack Torrance was the endless snow.",fresh
2297,The Boat,"The Boat is a beautifully shot, well performed, and sharply edited thriller. It sails into uncharted territory and proves to be one of the year's best surprises. Hold fast!",fresh
2298,The Boat,"It is to the Azzopardis' credit that they maintain the aura of mystery until the very end, but one cannot help but ask the question: are they already thinking of The Return of The Boat?",fresh
2299,The Boat,"As the only man on screen, and with minimal dialogue, Joe Azzopardi commands attention from the off.",fresh
2300,The Boat,The Boat is never boring; and that is saying something for a film that includes a 30-minute sequence where the protagonist is locked in a bathroom.,fresh
2301,The Boat,"The film is solid, but it feels resigned to the limitations of its premise rather than actively pushing against its boundaries. Is there anything inherently wrong with that? Not really. Does it make for a safer, more boring film as a result? Undoubtedly.",rotten
2302,The Boat,"[It's] a film that cleverly turns some of the film's elements, like water and the ship itself, into a ferocious monster that forces our protagonist to exhibit some quick thinking in order to survive his unbelievable experiences upon a sea-faring vehicle.",fresh
2303,The Boat,"Ranks easily among the year's best horror films, best adventure films, and best films period. Welcome aboard indeed.",fresh
2304,In the Tall Grass,"It all sounds intriguingly mysterious, but in play it's a frustratingly wrought sequence of vague weirdness that seems to be weird for the sake of it, until finally it has to somehow end.",rotten
2305,In the Tall Grass,"As brilliant as it is stupid, Natali's take on King and Hill's work is a doozy.",fresh
2306,In the Tall Grass,Starts off very promising and succeeds early on as unnerving thriller before getting choked out by an out there final act.,rotten
2307,In the Tall Grass,"It's the perfect time of year to find something new and scary on your doorstep, and In The Tall Grass is just the movie you should let enfold you, if only for a little while, in terror as far as the eye can see.",fresh
2308,In the Tall Grass,"Despite the eerie setting and some visual flair, In the Tall Grass struggles to keep the viewer invested and fails to be particularly scary.",rotten
2309,In the Tall Grass,"This is a movie that is not quite ambitious enough which ends up making it feel pretty generic. You aren't missing much by not watching IN THE TALL GRASS, but if you do you will certainly be left wanting more.",rotten
2310,In the Tall Grass,"The more it went on, the more it lost me, and I started to see this as a short story being stretched to feature length.",rotten
2311,In the Tall Grass,A terrible misstep in the world of King adaptations that serves its purpose of confirming some of the author's works are better left alone. [Full review in Spanish].,rotten
2312,In the Tall Grass,"While not as lame and lazy as a horror like The Silence, In the Tall Grass is standard-fare and little more than a cheap thrill.",rotten
2313,In the Tall Grass,A decidedly forgettable project. [Full review in Spanish],rotten
2314,In the Tall Grass,The film ends up in its own weeds. [Full review in Spanish],rotten
2315,In the Tall Grass,"What could've been a great 40 minute episode of a Black Mirror type of series, was turned into a painfully long flick that gets lost in the depth of its own ego [Full Review in Spanish]",rotten
2316,Prey,"Prey might've been forgivable if it dived headfirst into its sense of ridiculousness, but it's ultimately too boring to even be so-bad-it's-good.",rotten
2317,Prey,"Despite the suspenseful premise, Prey turns in one of Blumhouse's weaker productions, which all comes down to unoriginality and an underdeveloped backstory.",rotten
2318,Prey,"The Blumhouse brand has proven to provide entertaining little projects, even when working with little to no budget, but Prey makes even their lowest achieving fare feel like A24's awards season bait.",rotten
2319,Prey,"From the start, this ridiculous horror-suspense movie is fraught with nonsense and a head-scratching lack of logic; though it eventually goes crazily over the top, it's too late to care.",rotten
2320,Prey,This is the kind of movie that seems to lay out exactly what it is right away before zigzagging all over the place entertainingly.,fresh
2321,Prey,"[The] screenplay is ... all over the place, which might be more forgivable if the movie's ultimate destination weren't so dull and slight.",rotten
2322,Prey,"Might more accurately be titled 'Pray'-as in, pray you don't have to sit through it.",rotten
2323,The Parts You Lose,Strong emotions are meant to be the result. But all I felt was a little bored mixed with disinterested. Nothing really drew you in.,rotten
2324,The Parts You Lose,"It's a modest character study that's strength lies in the smaller, intimate moments, even if the suspense eventually tapers off.",fresh
2325,The Parts You Lose,"A slow but deep film, with extraordinary performances. [Full review in Spanish]",fresh
2326,The Parts You Lose,As long as it takes,fresh
2327,The Parts You Lose,"An example of a beautifully crafted and photographed, low-key thriller that doubles as a terrific character study about marginalized people.",fresh
2328,The Parts You Lose,Lacks necessary tension and stakes when the circumstances tell us there should definitely be some.,rotten
2329,The Parts You Lose,"It won't lay a finger on you or look you in the eyes for longer than you're comfortable with. All told, its existence is difficult to justify, but it's here, and it's not bad.",fresh
2330,The Parts You Lose,"... captures its harsh wintry setting, while sharp performances elevate the otherwise mediocre material, which struggles to build consistent suspense to match its intriguing concept.",rotten
2331,The Parts You Lose,"They easily could have turned this setup into a thriller, but instead, they've made a quiet, thoughtful film...",fresh
2332,The Parts You Lose,"The Parts You Lose captures the wintry isolation of North Dakota well, and the actors involved ensure that it's never unwatchable. Yet this is the worst kind of bad movie: a film with absolutely nothing to say.",rotten
2333,The Parts You Lose,"Cantwell creates an inviting sense of tension and interaction, always preserving the human side of the story to best retain viewer attention.",fresh
2334,The Parts You Lose,"It's like an abbreviated season of ""Fargo"". Strong performances from Paul McNairey and Winstead; and an amazing performance from Danny Murphy",fresh
2335,Sister Aimee,"Samantha Buck and Marie Schlingmann's new film ""Sister Aimee"" is, by their own admission, 94.5% imagination. What ""Sister Aimee"" does have in spades is a truly marvelous cast.",fresh
2336,Sister Aimee,"A picaresque Western with some ""Chicago""-style razzle-dazzle (including a song!) about a confident, successful woman finding out what her limits are.",fresh
2337,Sister Aimee,"As Buck and Schlingmann point out, only five and half percent of this rendition is true, but how it attempts to fills in those intriguing gaps tends to undersell the strangeness of this cult figure.",rotten
2338,Sister Aimee,"While a straight (pun intended) biopic about Aimee would be just as fascinating, the fictionalized story is a lot of fun, and I'm always here for a story that actively tries to shake up expectations.",fresh
2339,Sister Aimee,"Despite Hollyman's endearing performance, it struggles to juggle its disparate tones and quirky ideas into an emotionally satisfying whole.",rotten
2340,Sister Aimee,Sister Aimee is a scrappy period piece that supplants the things a bigger budget might have afforded with good choices about things that were under the filmmakers' control.,fresh
2341,Sister Aimee,"The lesbian angle may be downplayed, but Sister Aimee offers other pleasures, such as a catchy and showstopping musical number. Hollyman delivers an impressive performance here, but it is the sultry Suarez Paz who truly captivates.",fresh
2342,Sister Aimee,"The narrative shifts between the ridiculous and the bland, the camp and the straight-faced, never quite knowing what tone to strike for a story that's admittedly absurd.",rotten
2343,Sister Aimee,Sister Aimee is a brilliant road trip movie centered on empowered female characters and reimagines an obscure event from early 20th century American history.,fresh
2344,Sister Aimee,"A satisfying blend of vintage comedy, western, romance, and musical elements, all combined to make one heck of a good tall tale.",fresh
2345,Sister Aimee,"Buck and Schlingmann's naughty pre-code sensibilities give the film additional bite, but what they've created is blazingly original and while ""Sister Aimee"" sees its star running away from the Lord, you can expect to be saying ""Praise Be"" by the end.",fresh
2346,Sister Aimee,"I think that it is safe to say that Sister Aimee could easily find an audience similar to that of Little Miss Sunshine, Nurse Betty, or Juno.",fresh
2347,Crawl,"In short, CRAWL has bite. For the most part, everyone involved makes creative decisions that work, creating a white-knuckle thrill ride of a creature feature.",fresh
2348,Crawl,...The imagination of the film's set pieces are more than enough to make this a worthy piece of Friday night entertainment.,fresh
2349,Crawl,In an hour and a half we get to enjoy people being chased by despicable creatures. [Full Review in Spanish],fresh
2350,Crawl,A relentless thriller with all the right elements to become a summer movie. It's not exactly 'Jaws with crocs' but it does a pretty good job at trying. [Full review in Spanish].,fresh
2351,Crawl,"What Jaws did for sharks in 1975, Crawl has now done for alligators...",fresh
2352,Crawl,"If you stop expecting Crawl to transcend its low goals as a beer-and-pizza Saturday-night rental, it's a decent crappy time, if a little slick and soulless.",fresh
2353,Crawl,Crawl isn't a film off which to base any logical deductions. It's also not a film you should see sober. Or at all.,rotten
2354,Crawl,"Crawl moves and moves us in a classical fashion like a survival film. That is why actions are more important than words. The suspense is generated from shot to shot, from scene to scene. [Full Review in Spanish]",fresh
2355,Crawl,"This creature feature has the right amount of gore, and just enough plot to bring it all together. The monster will not disappoint.",fresh
2356,Crawl,"Yes, kids, strap in for Jaws-meets-Twister-meets-Snakes On A Plane. The chomping is coming from inside the house.",fresh
2357,Crawl,"It's fun, riveting, impressively taut, and the kind of film you can see yourself returning to over and over again with your mates.",fresh
2358,Crawl,Kaya Scodelario and Barry Pepper dive deep into their role to come up with realistic performances. They don't come across as mere props in a horror movie but real flesh and blood characters.,fresh
2359,Memory: The Origins of Alien,Great and informative entry in the world of 'moviemaking documentaries'. [Full review in Spanish].,fresh
2360,Memory: The Origins of Alien,Memory: The Origins of Alien is a documentary that goes deeper than most in the genre.,fresh
2361,Memory: The Origins of Alien,"The second half of ""Memory"" is solely focused on the infamous alien-creature-bursting-out-of-the-chest-of-Kane (John Hurt) scene. You, know, the one that we have all seen a zillion times over the years.",fresh
2362,Memory: The Origins of Alien,"... with that subtitle it is no surprise that a lot of the inspiration for ""Alien"" came from author Dan O'Bannon's childhood.",fresh
2363,Memory: The Origins of Alien,Geeky but not too niche. Heavy but not over our heads. Choppy but never muddled. Appreciative and eager.,fresh
2364,Memory: The Origins of Alien,"Like the masterful film it considers, the weird, haunting, and fascinating Memory is alternately precise and oblique in the ways it conveys its ideas.",fresh
2365,Memory: The Origins of Alien,"Fascinating insight into not only the making of a masterpiece, but the inherent inspirations that trigger such bold creativity.",fresh
2366,Memory: The Origins of Alien,The film's chief purpose is to pull focus on the work of the late Dan O'Bannon (died 2009) who first dreamt up the idea.,fresh
2367,Memory: The Origins of Alien,"The Origins of Alien, dissects the journey from concept to conception in microscopic detail, and with abiding fondness for [Diane] O'Bannon's work.",fresh
2368,Memory: The Origins of Alien,"Plenty of the clips in Memory feature Ripley, but Weaver herself is MIA, and making an Alien documentary without Weaver is... well, it's about as good of an idea as making any other Alien movie without her.",rotten
2369,Memory: The Origins of Alien,"There's no Sigourney Weaver and there's no Ridley Scott... Given that caveat, it's really comprehensive and very impressive.",fresh
2370,Memory: The Origins of Alien,"Taking such a granular approach to the work provides real detail to ""Alien,"" but also reveals some shortcomings.",fresh
2371,Marianne & Leonard: Words of Love,"Broomfield may care about [Marianne Ihlen], but his film just cares about the manic pixie dream girl with flowers in her hair.",rotten
2372,Marianne & Leonard: Words of Love,This subject matter must have hit home hard for the prolific British documentary director Nick Broomfield; he too had a long personal history with Ehlen. Perhaps that's why there's an unusual emotional intensity to the film.,fresh
2373,Marianne & Leonard: Words of Love,"The home video footage of the young couple on Hydra, and of Cohen elsewhere, is fascinating to watch.",fresh
2374,Marianne & Leonard: Words of Love,...poignant and moving...,fresh
2375,Marianne & Leonard: Words of Love,"Let's just call it ""Leonard &amp; Marianne,"" because it's just mostly about him.",rotten
2376,Marianne & Leonard: Words of Love,"Documentary demonstrates that Cohen, like so many male artists ... fit a pattern of an archetypal Jewish men's fantasy fulfillment. His muse was a blonde gentile goddess.",fresh
2377,Marianne & Leonard: Words of Love,Marianne &amp; Leonard feels too much like a bunch of people speculating about what their friends' diary says.,fresh
2378,Marianne & Leonard: Words of Love,"It's an uneven but affectionate portrait of two people who are drawn together, creating sparks and conflagrations whenever they came into contact.",fresh
2379,Marianne & Leonard: Words of Love,"In 1994, Cohen, always questing, entered Mt. Baldy Zen, a Buddhist monastery east of Los Angeles. He stayed there five years, then returned to music. He went back on tour in 2009, and gave Marianne front-row seats for his Oslo concert.",fresh
2380,Marianne & Leonard: Words of Love,Neither an enlightening account of the eponymous affair nor a comprehensive portrait of the artist as a continually evolving man.,rotten
2381,Marianne & Leonard: Words of Love,"Never do we learn how it felt to be the woman to whom [Leonard] Cohen would say ""so long"" every night on stage.",rotten
2382,Marianne & Leonard: Words of Love,"The doc often veers from the relationship to focus on Cohen's career. It often feels unnecessary. At the same time, the film fails to make inroads on the central mystery.",rotten
2383,Midsommar,"After a while, an unproductive restlessness sets in as you wait for the characters to matter as much as the silky moves and painstaking details. Horror",rotten
2384,Midsommar,"Aster is one of our most original filmmakers, especially for horror, in that he discards traditional tropes and opts for a headlong journey into existentialist sickness and anxiety.",fresh
2385,Midsommar,Midsommar is a waking nightmare and I mean that in the best possible way.,fresh
2386,Midsommar,"I was never, even for one second, feeling the length... I found it so unsettling and sinister. At moments it was a little uneven, but it's so watchable and gets under your skin in a really creepy way.",fresh
2387,Midsommar,"Even more than Hereditary, Midsommar lives on the edge where horror meets absurdity, prompting the kind of laughter that comes from not knowing how else to respond.",fresh
2388,Midsommar,"Midsommar mostly takes place in Sweden, but at its core is a particularly American sense of rootlessness.",fresh
2389,Midsommar,"Much of the film is keenly attuned to human failure and the ugliness of bad relationships, making for a magnetic but continually cringe-inducing ride.",fresh
2390,Midsommar,"As symbolically rich as a Jodorowsky hippie acid trip with the pagan matriarchal horror of The Wicker Man, Midsommar feels like a nightmare that started off as a dream.",fresh
2391,Midsommar,There's a scary beauty in the themes and plot of Midsummer...,fresh
2392,Midsommar,This isn't just a movie about death or grief . . . It's about the horrors of human empathy -- how feeling less alone means losing your individuality.,fresh
2393,Midsommar,"It's the humour that gives the film its edge, making sure that viewers can never quite be certain of anything and enhancing the sense of creepiness on which it depends.",fresh
2394,Midsommar,"A filmic visit to how the external, the strange things to us are more similar than we think. A beautifully terrorific movie [Full review in Spanish]",fresh
2395,The Day Shall Come,"THE DAY SHALL COME presents a character that longs for change. Although the issues are prodded rather than skewered, the film develops a sadness at the absurdity and lack of empathy that perpetuates a status quo with an expensive human cost.",fresh
2396,The Day Shall Come,"There are perhaps as many jokes that don't land as those that do, but the sobering finale is good way of reminding us that any humour drilled from this subject can only go on for so long.",fresh
2397,The Day Shall Come,"...lacks enough empathy for Moses and his family to create discomfort rather than laughter...The Day Shall Come feels shallow and misguided, without being funny enough to overcome that lack of understanding.",rotten
2398,The Day Shall Come,"It's a case of distance guiding the film, with little to be gleaned about the intersection of race, economics, and religion.",rotten
2399,The Day Shall Come,As underwhelming as its predecessor was impressive.,rotten
2400,The Day Shall Come,A rare film where the terrorists are viewed with more sympathy than the FBI.,fresh
2401,The Day Shall Come,Chris Morris follow up to Four Lions mocks the conventions of the US War on Terror - The Day Shall Come shows just how much we've missed him.,fresh
2402,The Day Shall Come,"While foreigners sometimes see a country's flaws better than that country's natives do, that's not the case here.",rotten
2403,The Day Shall Come,"One of the best films of 2019, The Day Shall Come is fast-paced and features far wittier dialog than most domestic comedies.",fresh
2404,The Day Shall Come,A convoluted film that is funny but never quite nails its target.,rotten
2405,The Day Shall Come,"With his puppyish, soulful eyes, newcomer Davis unlocks poignancy in his beleaguered sidewalk revolutionary, but the role needed an ebullient wild card, high on his own humbug - a Sacha Baron Cohen or a Tracy Morgan - to really make it fly.",fresh
2406,The Day Shall Come,"While I'm all for movies that come in around the 90 minute mark, this simply felt unfinished.",rotten
2407,Bliss,There's little doubt that Bliss starts out with a fair degree of promise...,rotten
2408,Bliss,"Enduring the tepid, cliched drug spiral of the film's first half earns you the reward of bonkers practical horror effects guts-n-gore set to epilepsy-inducing strobe effects and grimy punk music.",fresh
2409,Bliss,The 16mm format Joe Begos films with enhances the sensations that convey the descent to Dezzy's hell. [Full review in Spanish],fresh
2410,Bliss,[Bliss] can be considered its director's most artistically ambitious work. [Full review in Spanish],fresh
2411,Bliss,"Joe Begos' most visceral, toxic, and brilliant movie. [Full Review in Spanish]",fresh
2412,Bliss,"Such is the the prolonged intensity of Bliss that even at a lean and mean 80 minutes, it's an exhausting experience and its brevity is a mercy.",fresh
2413,Bliss,A horror film of a visceral beauty. [Full Review in Spanish],fresh
2414,Bliss,"Bliss should finally put a sock in the mouth of every joyless crank who... resorts to ""still a better love story than Twilight"" as a witty joke.",fresh
2415,Bliss,"With disorienting camerawork set to synth and punk, it would have been easy for the film to lose itself in aesthetics, but it doesn't. There is no film like it now and it's time for all vampire-lovers and horror fans to embrace Bliss.",fresh
2416,Bliss,'Bliss' is Joe Begos' sexiest and rocker work. [Full review in Spanish],fresh
2417,Bliss,"Bliss is a gritty, blood-soaked fever dream that perfectly blends vampirism and addiction on film.",fresh
2418,Bliss,"Joe Begos returns to the concept with Bliss, an unrelenting attack on the senses that equates artistic obsession with addiction and monstrosity.",fresh
2419,"The Gangster, the Cop, the Devil","This is the sort of sepia-glazed, midnight viewing cheesiness coming from a young mind, with masculinity carrying a crayon-drawn border around its unholy trio.",fresh
2420,"The Gangster, the Cop, the Devil","Though indulgently violent and rather broad at all times, it's consistently exciting due to the premise and the charismatic star turn,",fresh
2421,"The Gangster, the Cop, the Devil","There's not much going on beneath the energetic surface, but for the most part The Gangster, The Cop, The Devil is a fast-paced, entertaining thriller buoyed by two engaging leads. Don't mess it up in translation, Sly.",fresh
2422,"The Gangster, the Cop, the Devil","An entertaining ride from start to finish, The Gangster, The Cop and The Devil is an exciting way to spend a dull evening.",fresh
2423,"The Gangster, the Cop, the Devil","The hook here - the interplay between our three leads and the twists, action, and humor that can be wrung from it-- is the end all and be all of The Gangster, The Cop, The Devil. It's designed to entertain you, and it does a great job at that.",fresh
2424,"The Gangster, the Cop, the Devil","Lee delivers a thrilling crime actioner, bolstered by his eye for livening up the screen with pops of color, some brutal fight scenes, one very solid car chase, and another commanding performance from Ma Dong-seok.",fresh
2425,"The Gangster, the Cop, the Devil","The movie's unique premise fertilizes an admirably suspenseful narrative &amp; highly entertaining action scenes, though the titular characters remain regrettably undeveloped...",fresh
2426,"The Gangster, the Cop, the Devil","With an incomparable, classically brutish lead performance, Lee Won-Tae's latest effort is a simply told, thrilling action film, a rarity in 2019 cinema.",fresh
2427,"The Gangster, the Cop, the Devil","A familiar crime thriller, played mostly for laughs.",fresh
2428,"The Gangster, the Cop, the Devil",A highly polished thriller that capitalizes on its great premise.,fresh
2429,"The Gangster, the Cop, the Devil",A deftly made crime film with the added bonus of Ma Dong-seok.,fresh
2430,"The Gangster, the Cop, the Devil",[Lee Won-Tae's] interpretation is flamboyant and highly stylised in places but never loses its edge.,fresh
2431,Ready to Mingle (Bachelorettes) (Solteras),"Ready to Mingle falls in some clichés, but most of the time the good performances and the rhythm of the film are a surprising. [Full Review in Spanish]",fresh
2432,Ready to Mingle (Bachelorettes) (Solteras),"Subtitled romcom has cursing, sex, lots of drinking.",rotten
2433,Ready to Mingle (Bachelorettes) (Solteras),"Stale and outdated ""How to land a husband"" rom-com frm South of the Border.",rotten
2434,Ready to Mingle (Bachelorettes) (Solteras),This movie is a mess.,rotten
2435,Ready to Mingle (Bachelorettes) (Solteras),"Ready to Mingle pulls off the admirable feat of making a marriage rom-com for a generation that isn't so sure about marriage, and it remains just as skeptical as we do.",fresh
2436,Ready to Mingle (Bachelorettes) (Solteras),"Bachelorettes uses the failure of its characters as a comic element, but the most obvious failure is the belief that a mere anecdote can push the film to the quoted laughs or the identification of the audience. [Full Review in Spanish]",rotten
2437,Ready to Mingle (Bachelorettes) (Solteras),Bachelorettes is better than most of what's out there because it challenges the audience to analyze themselves and empathize with the female experience. [Full Review in Spanish],fresh
2438,Ready to Mingle (Bachelorettes) (Solteras),"The viewer can laugh at certain situations, but for the rest of the time he will be petrified by the lack of chemistry between some of the characters. [Full Review in Spanish]",rotten
2439,Ready to Mingle (Bachelorettes) (Solteras),"Bachelorettes takes the stereotypes and takes them to question ""machismo"" and gender roles with an effective comedic cast. [Full Review in Spanish]",fresh
2440,The Black String,"Elevating this script from a derivative and simple one is no easy task, but Muniz does it effortlessly.",fresh
2441,The Black String,"Really cool, intelligent psychological horror film.",fresh
2442,The Black String,It is an average movie with an above average performance from Frankie Muniz - yes that Frankie Muniz,fresh
2443,The Black String,"Its premise isn't the strongest or most original, but [Frankie] Muniz's vanity-free performance in the lead role effortlessly carries this mostly entertaining film from beginning to end.",fresh
2444,The Black String,"what starts as a comic character study of a young, disaffected loser quickly turns into a more sombre &amp; sinister reading of his entrails. In denial of what he wants &amp; in fugue from what he fears about himself, Jonathan will come apart at the seams.",fresh
2445,Doom: Annihilation,"Great job reviving the world of the DOOM video game with nostalgic colored key cards and the BFG-3000, not an Oscar's contender, but who cares.",fresh
2446,Doom: Annihilation,Doom: Annihilation never rises above a slog.,rotten
2447,Doom: Annihilation,"With a predictable plot, stereotypical characters, and mediocre CGI, this film is lacking a lot, but fans of the franchise might find appreciation in nods to the games.",fresh
2448,Doom: Annihilation,Despite its low budget it's bound to satisfy more fans of the historic video game than that Dwayne Johnson film ever did.,fresh
2449,Doom: Annihilation,A forgettable cast and subpar action further dooms the reputation of yet another video game movie adaptation.,rotten
2450,The Curse of Buckout Road,"If you are going to be cursed by something, THE CURSE OF BUCKOUT ROAD will likely put a smile on your genre loving face.",fresh
2451,The Curse of Buckout Road,"An uneven horror thriller, but if you can get past the (probably budget-related) clunky elements, there's a lot of fun to be had - especially from twins Derek 'n' Erik, who are a hoot.",fresh
2452,The Curse of Buckout Road,"As it stands, none of the four tales stands out. The creepy, hunched-over ""woman in white"" character design is striking and worthy of taking center stage as the featured villain, but she's afforded little screen time.",rotten
2453,The Curse of Buckout Road,Just another kids-in-peril horror flick that has flashes of inspiration but isn't distinctive enough to stand out from the pack.,rotten
2454,The Curse of Buckout Road,[The Curse of Buckout Road] delivers an entertaining ride.,fresh
2455,Cuck,Cuck is a far more engaging and daring film than it has any right to be.,fresh
2456,Cuck,Much more resembles the movie those panicking about Joker had in their heads than the actual movie does.,rotten
2457,Cuck,"With that first impression alone, it's a failure. Upon delving deeper and watching the film, it's a dangerous and offensive failure.",rotten
2458,Cuck,Cuck is a hard watch but [Rob] Lambert's willingness to look directly at a social phenomenon frequently trivialised or abstracted from the human does him credit.,fresh
2459,Cuck,"Lambert stages it with a matter-of-factness that shrewdly undercuts any sense of excitement; like his camera's early serpentine trip through a laundromat ringing with foreign voices, his handling of the finale is restrained and assured.",fresh
2460,10 Minutes Gone,Works through as many cliches as possible in 90 minutes.,rotten
2461,10 Minutes Gone,10 Minutes Gone wastes the talent of two Hollywood greats. Bruce Willis and Michael Chiklis are just collecting a paycheck here.,rotten
2462,10 Minutes Gone,"... aggressively formulaic crime thriller about backstabbing, macho posturing, and dishonor among thieves.",rotten
2463,10 Minutes Gone,Almost every element of the film has been seemingly engineered to be the ne plus ultra of slapdash ineptitude.,rotten
2464,Wrinkles the Clown,How do we react and what does that say about us as people and society in general? Some retaliate with hatred and violence. Others respond with fascination.,fresh
2465,Wrinkles the Clown,"Wrinkles unmasked comes off as a directionless loner, eking out a faded existence.",fresh
2466,Wrinkles the Clown,This is creepy. Not because of the clown. Think of the effect of the clown. [Full review in Spanish].,fresh
2467,Wrinkles the Clown,"Pointless, Goofy and disconcerting documentary on a creepy unidentified 65-year-old clown.",rotten
2468,Wrinkles the Clown,"If you want some laughs and a bit of insight into a truly bizarre subchapter of recent history, this documentary is for you. Just be ready to gain that information in an inefficient way.",rotten
2469,Wrinkles the Clown,Wrinkles the Clown is more Banksy than Bozo.,fresh
2470,Wrinkles the Clown,"Everything we needed to know about this 2015 viral sensation could've been gleaned from Wrinkles' still-affecting debut video, but some filmmakers just want to watch the hours burn.",rotten
2471,Wrinkles the Clown,"Either clever or manipulative, depending on your point of view, this modest documentary about the titular urban legend ultimately lacks sufficient insight to justify a feature-length treatment.",rotten
2472,Wrinkles the Clown,"Nichols knew how to hold my attention, Wrinkles the Clown a celebration of petrifying delights that had my guts twisted into unbreakable knots.",fresh
2473,Wrinkles the Clown,"Comedic elements [are] key to the film, which soon delivers a twis that casts its entire portrait in a different light, causing viewers to reassess not only what they've just seen, but also their assumptions about cinematic and internet truth circa 2019.",fresh
2474,Wrinkles the Clown,"Wrinkles the Clown is at once unsettling, insightful and surprisingly heartwarming.",fresh
2475,Wrinkles the Clown,"Wrinkles The Clown is a documentary that is absolutely worth watching as it's not only entertaining but it also gives the viewer something substantial to think about, especially if they're a parent.",fresh
2476,Semper Fi,"Rubin and Mullin get points for not making this a traditional buddy movie, but their decision to take the plot down an unexpected road -- and never getting back to the pure feeling of friendship that drives the first half -- leaves Semper Fi lacking.",rotten
2477,Semper Fi,"Contrived, undercooked and increasingly implausible despite solid performances by Jai Courtney and Nat Wolff. It's not nearly as gripping, powerful nor genuinely heartfelt as Conviction and Trial By Fire .",rotten
2478,Semper Fi,Semper Fi is a dignified film that gives Jai Courtney room to shine and is always impressionable in its open-hearted emotions.,fresh
2479,Semper Fi,"""Semper Fi"" could have been a really great film. Jai Courtney and Nat Wolff are doing their damnedest to make it one. Sadly, it just never comes together.",rotten
2480,Semper Fi,"This is a film that wants to seem grittily real, but under its ostensibly hard surface it has a mushy core.",rotten
2481,Semper Fi,"Attempts to explore brotherhood, social injustice, and the psychological wounds of war are overshadowed by contrived plotting in this uneven drama.",rotten
2482,Semper Fi,"There's something amiss with both of these men, but hey, why bother to examine that when there could be a third-act action sequence instead?",rotten
2483,Semper Fi,"Every jarhead here is insufferably macho, belligerent, reckless, boneheaded, and downright unlikable",rotten
2484,Semper Fi,"Violent, salty, slow-moving action drama highlights loyalty.",rotten
2485,Semper Fi,"Rubin works well with suspense and while detailing inmate horrors, wisely spending little time in the Middle East to survey a slightly different War at Home scenario.",fresh
2486,Quartet,This unique Merchant-Ivory production is a forlorn reminder of the Kafkaesque entrapments that society fashions for women.,fresh
2487,Quartet,"Adjani somehow won the Best Actress prize at Cannes for her deer-in-headlights performance, although it's Smith who best conveys the desperation of her character.",rotten
2488,Quartet,Fairly stock period piece in which the cast do very little set against a stunning backdrop.,rotten
2489,Quartet,"Not as successful or lauded as Ivory's later EM Forster adaptations, A Room with a View and Howards End, but it's worth a look nevertheless.",fresh
2490,Quartet,"More or less a romance picture, Quartet is a taut, tense and breathtaking tale of deception and power dynamics, a costume drama with the energy of something more erotic.",fresh
2491,Quartet,"Quartet itself adopts the characteristics of the life which it celebrates -- elegant, reticent, with a deep respect for cinematic conventions and for the life of surfaces.",fresh
2492,Quartet,"It's nasty-hearted in a way we don't tend to think of Merchant Ivory films as being, but that's one of its strengths.",fresh
2493,Quartet,"<p>
<em>Quote not available.</em>
</p>",rotten
2494,Quartet,"Frankly, you'll find much better works from the Merchant-Ivory collection.",rotten
2495,Quartet,"Ivory's dispassionate direction precludes real involvement with the characters, resulting in a peculiarly austere depiction of a colorful era.",rotten
2496,The Grief of Others,Wang spends much of the film flailing for a direction or emotional center for his story and comes away confused and empty.,rotten
2497,The Grief of Others,"The Grief of Others is a film that externalizes these internal emotions and suggests, even implicitly, it can be absolutely cathartic to share in this process with others.",fresh
2498,The Grief of Others,"A quiet bruiser about repressed anger, silence, and ultimately forgiveness. It depicts complex domestic crisis in a non-linear, almost magical way with aesthetic fractures that expand the possibilities of the frame and deepen over time.",fresh
2499,The Grief of Others,"This a much leaner film in terms of narrative incident than In the Family, though it paves the way for Patrick Wang to step into new artistic terrain.",fresh
