,Title,Review,Rating
1285,After the Wedding,"With what started out as a simple transaction, After the Wedding becomes a confusing melodrama and the need to drag out this complex love triangle almost nullifies any emotionality it creates.",rotten
1286,After the Wedding,A film that doesn't know which story it wants to tell.,rotten
1287,Official Secrets,Official Secrets has a metaphorical impulse that goes beyond the specific. [Full Review in Spanish],fresh
1288,Official Secrets,"So much is stuck in a proscenium: in its editing, in its music, in the greys that drown every scene. In the end, little feels discovered. It feels lectured.",rotten
1289,Official Secrets,"Even if you're one of the few stalwarts who still thinks the Iraq War was worth the agonizingly high toll ..., you will root for [Katharine] Gun because of [Keira] Knightley's astonishing ability to connect to her audience.",fresh
1290,Official Secrets,"It's a lean, taut-as-a-drum political thriller with a blood-boiling theme and a fine cast that includes Ralph Fiennes, Matt Smith and Rhys Ifans, among others. But it's built, mostly, around the superbly stricken performance of Knightly.",fresh
1291,Official Secrets,"Not easily forgotten, Official Secrets is another reminder about the dangers of unchecked government power.",fresh
1292,Official Secrets,"With the deeply divisive issue of imminent war at hand, Official Secrets gives the audience a glimpse into the shadowy side of politics and government affairs while allowing Gun's courage to take the spotlight.",fresh
1293,Official Secrets,"Despite falling into some cliches, Official Secrets succeeds due to its unique structure. [Full Review in Spanish]",fresh
1294,Official Secrets,Official Secrets offers a relevant and cautious story about the ramifications of going against an institution. [Full Review in Spanish],fresh
1295,Official Secrets,"If you're a fan of well-made, investigative thrillers, then you should catch this while, when and where you can.",fresh
1296,Official Secrets,What could have been either a raw and intimate look at the personal cost of standing up for your principles or a thrilling political drama turns into a dry retelling of events.,fresh
1297,Official Secrets,Official Secrets celebrates the courage of a government employee who attempted to prevent the invasion at considerable risk to herself and to those she loved.,fresh
1298,Official Secrets,Timely story with a riveting performance by Keira Knightley.,fresh
1299,The Peanut Butter Falcon,"As calculated as the film might be, it's hard to dislike. And while Nilson and Schwartz use Gottsagen's sincerity as a guarantee of their own good intentions, this never feels as exploitative as it might have.",fresh
1300,The Peanut Butter Falcon,"Like a Disney family drama from TV times past, this feelgood road movie is so homely, so warm and fuzzy, and so darn wholesome that it's almost too much.",fresh
1301,The Peanut Butter Falcon,"The Peanut Butter Falcon isn't shy of pushing your buttons, but the overall effect has an innocent charm and frankness, and LaBeouf brings a winning combination of toughness and soul.",fresh
1302,The Peanut Butter Falcon,The Peanut Butter Falcon gets two cheers... for its redemptive warmth and a troupe of actors unfailingly bringing out the best in each other.,fresh
1303,The Peanut Butter Falcon,"LaBeouf is scruffily compelling, while the pinpoint comic timing of Gottsagen should be a lesson to any drab corners of the film industry still resisting disabled actors.",fresh
1304,The Peanut Butter Falcon,A featherweight film with a lot of heart but not much staying power.,fresh
1305,The Peanut Butter Falcon,"The Peanut Butter Falcon is a sweet, tender and joyful portrayal of an unlikely friendship, and it won't fail to charm.",fresh
1306,The Peanut Butter Falcon,"It's elevated beyond cloying corniness by the naturalness of its performances, from Zack Gottsagen's unstoppable energy to Shia LaBeouf's quiet warmth and crushed-but-not-broken spirit.",fresh
1307,The Peanut Butter Falcon,Gottsagen's performance shows that a disabled actor can still have the range that an able-bodied actor can have and still have the presence to drive a film all by themselves. Hopefully other film makers will take notice and follow suit.,fresh
1308,The Peanut Butter Falcon,"And although essentially a fable, the film reminds us that the world is a complicated place and none of us are in any position to judge someone solely on their appearance or past actions - as tempting as that often might be.",fresh
1309,The Peanut Butter Falcon,"What follows could be a bit corny. Indeed it is a bit corny, and that is part of its charm. Life is a bit corny too.",fresh
1310,The Peanut Butter Falcon,This dédebutbut feature from Tyler Nilson and Michael Schwartz is built upon a wonderfully naturalistic performance by Zack Gottsagen...,fresh
1311,Paradise Hills,"Director Alice Waddington's feature debut, Paradise Hills, is the very definition of style over substance - but that's not necessarily a bad thing.",fresh
1312,Paradise Hills,"An off-kilter, steampunk blend of Disney, The Handmaids Tale and The Stepford Wives, writer/director Alice Waddington's feature debut is entirely as intriguing as that sounds.",fresh
1313,Paradise Hills,"Every shot of Paradise Hills is otherworldly in its beauty. I'm not sure how it ""reads"" as a narrative, but as a visual work of art, a tone poem, and a riff on some familiar but evergreen themes it makes one stand and applaud.",fresh
1314,Paradise Hills,"Narrated with unusual elegance, with excellent performances from the entire female cast, and gifted with a perverse and twisted flair, this is one of the most unique debuts of Spanish cinema in years. [Full Review in Spanish]",fresh
1315,Paradise Hills,"There's no tension as to where things are going to end up, the final images leaving me cold.",rotten
1316,Paradise Hills,"PARADISE HILLS is a lush and occasionally provocative feature, one that creates a strange sense of wonder and weird.",fresh
1317,Paradise Hills,"The visuals are certainly trippy enough, but they start to feel like distractions included to keep you from noticing the shallowness of the screenplay and the fairly uninspired direction.",rotten
1318,Paradise Hills,"Despite being an empowering film that Waddington hopes to inspire young girls of all backgrounds and personalities, the plot fumbles ever so slightly with limited development.",rotten
1319,Paradise Hills,For a long time I had no idea what the hell was going on in this movie... I tapped out.,rotten
1320,Paradise Hills,"Paradise Hills has pacing issues, and a made-for-TV feel it can't quite escape. A firmer grasp of tone would've benefited the narrative. Yet its creators' boundless imagination carries it through the rougher patches.",fresh
1321,Paradise Hills,"The points earned by its visual identity, promising concept, and talented cast are lost by an aimless script. [Full review in Spanish]",rotten
1322,Paradise Hills,"I wish there was more to grab on to here. The cast is solid, though everyone involved has done better work. It's in the third act where things crumble.",rotten
1323,Adopt a Highway,Ethan Hawke excels in satisfying drama; some language.,fresh
1324,Adopt a Highway,Touching story of a socially awkward ex-con who discovers the value of giving and receiving.,fresh
1325,Adopt a Highway,The minimalist screenplay tells us what is obvious and no more about the flawed legal system and those it greatly effects.,rotten
1326,Adopt a Highway,"No indie gem, but Hawke's performance at least makes it watchable.",rotten
1327,Adopt a Highway,"What a beautiful little surprise ""Adopt a Highway"" turns out to be. This Ethan Hawke star vehicle is tender, touching, and altogether a moving experience.",fresh
1328,Adopt a Highway,"... steers a potentially provocative idea in predictable directions, which tends to diminish the emotional impact.",rotten
1329,Adopt a Highway,[Adopt a Highway] demonstrates an acute awareness of emotional honesty.,fresh
1330,Adopt a Highway,"Actor-turned-first-time-writer and director Logan Marshall-Green gives his debut film an indie-inspired vibe that could transform into something special one day, but as it is now, Adopt a Highway is only a draft of a draft of an idea.",rotten
1331,Adopt a Highway,"Hawke does an excellent job carrying it off. It could have been a stronger film, but I thought he was excellent.",fresh
1332,Adopt a Highway,"While we're asked to suspend a but too much disbelief for the story to be consistent, Hawke's performance, as well as great music by Jason Isbell, are compelling enough to carry it through.",fresh
1333,Adopt a Highway,"With its avid belief in the fundamental goodness of people, Adopt a Highway is a minor but deeply moving film.",fresh
1334,Adopt a Highway,"There are elements of the picture to celebrate as it launches Marshall-Green's career behind the camera, where he clearly has the best interests of his actors at heart.",fresh
1335,If the Dancer Dances,"If the Dancer Dances is reminiscent of witnessing a philologist or literary translator at play, trying to get into the mindset of someone who works in a different language.",fresh
1336,If the Dancer Dances,"Director Maia Wechsler and her editor Mary Manhardt stayed on point with a difficult editing job to make this film hang together. It is almost too repititious...If you're not into dance particularly modern dance, this might not be for you.",fresh
1337,If the Dancer Dances,I found the film fascinating.,fresh
1338,If the Dancer Dances,"Perhaps film can never really capture the essence of dance, but Wechsler does the next best thing and captures what it means to those involved in its creation.",fresh
1339,If the Dancer Dances,"Though not a perfect film, I'm glad it is in the world. It's a quality record covering new ground in the dance documentary genre.",fresh
1340,If the Dancer Dances,"If the Dancer Dances is obviously a must-see for any dancer, but even more than that, it's a good viewing experience for artists of any discipline.",fresh
1341,If the Dancer Dances,A rare privilege - to have this level of access to the creation of new work which is attempting to honor the legacy of such a legendary choreographer. An important document of an artistic process.,fresh
1342,If the Dancer Dances,"While the film doesn't always give us access to its present-day subjects, it still offers valuable insight into issues of artistic preservation.",fresh
1343,If the Dancer Dances,"Despite all of its strengths, If the Dancer Dances may simply be too esoteric for viewers who aren't already interested in dance.",fresh
1344,If the Dancer Dances,Revealing dissection of the demanding art of dancer/choreographer Merce Cunningham via a New York company's re-staging of one of his most famous pieces.,fresh
1345,If the Dancer Dances,"It's less of an insightful backstage documentary than a gushing, sycophantic love letter to the late Merce Cunningham.",rotten
1346,Crown Vic,"My problem with this movie... is that it wants us to empathize with Thomas Jane's character. But the thing is, his character's just a crooked cop.",rotten
1347,Crown Vic,"A police thriller with few police and fewer thrills, Crown Vic nevertheless offers a few rewards for the patient viewer, though these come wrapped in a derivative package.",rotten
1348,Crown Vic,"Crown Vic has strong performances and some topical observations of modern day police work, but it never goes anywhere interesting enough with them.",rotten
1349,Crown Vic,A good film that unfortunately doesn't stand out from the crop. The performances by Thomas Jane and Luke Kleintank are solid and there are a few moments of real inspiration.,fresh
1350,Crown Vic,The four-wheeled title character is more intriguing than its human counterparts in this gimmicky thriller.,rotten
1351,Crown Vic,"Crown Vic offers no ... sweeping sentiments, because it's too busy picking apart the mucky, gray morality of two men...",fresh
1352,Crown Vic,"""Crown Vic"" doesn't sustain a level of suspense and grim analysis throughout the entire endeavor, keeping the picture uneven, but still connecting with undeniable moments of clarity.",fresh
1353,Crown Vic,Not a bad picture. It's just too unexceptional to stand out.,rotten
1354,Crown Vic,"Overall, it's a very nicely made film, but its familiarity is likely to limit its audience potential and mean that [Joel] Souza's talent won't get the recognition it deserves.",fresh
1355,Crown Vic,"The result isn't perfect, but there's enough to peek inside this complex argument surrounding the police with nuanced emotion.",fresh
1356,Crown Vic,"Crown Vic proves to be a limited yet effective study of urban police work initiated by veterans who have gotten this far on street smarts and broken windows policing, rather than the new school of a community policing approach.",fresh
1357,Crown Vic,[Thomas] Jane is the glue and mortar.,fresh
1358,Cubby,...this is not to say that Cubby is a bad film. It is quite a frothy mix of childish innocence and magical realism. It's just nothing of major consequence.,fresh
1359,Cubby,"Cubby is still vaguely enjoyable and endearingly weird, but it's still grades away from testing out of ordinariness.",rotten
1360,Cubby,I personally enjoyed [Cubby] and the off-center oddity of NYC as filtered through an overly imaginative manchild with a penchant for Klonopin and psychedelic cupcakes.,fresh
1361,Cubby,"Despite being framed with a charming style, it unfortunately fails to draw out compelling connections amongst its characters.",rotten
1362,Cubby,Very brave to portray yourself as being unable to connect with anyone your age. Most people put the coolest version of themself up onscreen if they are going to do so.,fresh
1363,Cubby,"The character of Mark Nabel wouldn't seem out of a place in a Will Ferrell slacker comedy, or one of Tim Robinson's more outlandish sketches - a familiar comic character, but one that feels thrillingly alien within a film aimed at queer audiences.",fresh
1364,Cubby,"By allowing the writing and direction to remain sympathetic to Mark, the film actually finds some important things to say about protective childhoods and the way we choose to treat people who are different from ourselves.",fresh
1365,Cubby,"[Mark] Blane tells the story of a man whose life is a mess without turning his film into a mess in the process, and that's trickier than it looks.",fresh
1366,Antrum: The Deadliest Film Ever Made,"Antrum is pure folk horror eeriness, right down to the brilliantly off kilter score, and has the potential to be a major cult hit, given its ingenious hook.",fresh
1367,Antrum: The Deadliest Film Ever Made,Isn't amateurish enough to be charming or professional enough to pull off the con job.,rotten
1368,Antrum: The Deadliest Film Ever Made,"It may not convince viewers that the film is cursed and they're going to die after watching it, but its commitment to the gimmick, its ethereal score, and its eerie imagery make for a creepy and effective throwback horror film.",fresh
1369,Antrum: The Deadliest Film Ever Made,"Anyone who has a fondness for seventies grindhouse or even arthouse obscurities will find something to enjoy here, such is the attention to detail. Everything about the film-within-a-film appears authentic",fresh
1370,Antrum: The Deadliest Film Ever Made,"the po-faced documentary sections which frame this film-within-a-film also serve to muddy its waters further, making us question precisely what we may be sacrificing of ourselves when we willingly suspend disbelief and yield to art's illusory sway.",fresh
1371,Antrum: The Deadliest Film Ever Made,"Tense and unnerving, unpredictable and mean spirited, Antrum... adds layers to the terrifying power of cinema.",fresh
1372,Drive,"Drive 2019 proves Tarun Mansukhani to be unfit for even a provisional licence to direct, presenting a watered-down, technically deficient bore that may as well have been renamed Drivel.",rotten
1373,Drive,"Trite action movie has mild language, product placement.",rotten
1374,Drive,"Whether Drive is so bad it's good, so unwatchable that it's watchable, a crack-a-box-of-wine-and-invite-your-friends-over-for-a-hate-watch is debatable.",rotten
1375,Drive,"Sushant Singh Rajput and Jacqueline Fernandez star in a cheap imitation of Fast &amp; Furious, which has to be one of Netflix India's worst mistakes ever.",rotten
1376,Drive,Gaping gaps in the plotline recede into the background in the face of ordinary car chases that routinely look plastic and an embarrassingly low-brow extended climax that feels like the work of an entry-level animation student.,rotten
1377,Drive,"Subtlety is not the film's forte. Neither is clarity, characterization, coherence or anything else that any reasonable person requires.",rotten
1378,Drive,"No scene or subplot in Drive has any reason to exist, but still, it continues to labour on.",rotten
1379,Klaus,Klaus is the surprise of this awards season. [Full review in Spanish],fresh
1380,Klaus,"Beyond the approachable storytelling, fun cast, and revisionist mythology, however, lies the stunning craftsmanship of the animation itself.",fresh
1381,Klaus,"Instead, it's a clever, not-too-sentimental Hatfields v McCoys take on the legend of Santa Claus.",fresh
1382,Klaus,"An engaging revisionist tale, destined to become another Christmas classic.",fresh
1383,Klaus,"While Klaus has a number of the same faults you'll find in a number of run-of-the-mill animated family movies . . . , more animated works could stand to take a cue from its visual creativity.",fresh
1384,Klaus,"A cut above the average seasonal tale due to its impressive cast and visual inventiveness, this film is full of unexpected references which will entertain older viewers but don't get in the way of the plot.",fresh
1385,Klaus,"The fluidity, the smoothness of the 3D animation...people, it looks good, incredible.",fresh
1386,Klaus,This should be eligible for Best Animated Picture.,fresh
1387,Klaus,"Destined to be added to the yearly holiday viewing rotation, Klaus is worth writing to Santa about.",fresh
1388,Klaus,"The animation is beautiful, the story is beautiful, the music is beautiful.",fresh
1389,Klaus,"Sure you know where the story is going, but the journey is delightful nonetheless.",fresh
1390,Klaus,"Essentially a heartwarming tale of a millennial entrepreneur disrupting the status quo through social enterprise, Klaus is a pure pleasure to watch.",fresh
1391,Earthquake Bird,It's difficult to connect with any of the characters and feel any sympathy for them.,rotten
1392,Earthquake Bird,Earthquake Bird is definitely a cut above Netflix's usual fare. On a surface level the film doesn't have that weird plastic sheen Netflix releases always seem to be cheapened by.,fresh
1393,Earthquake Bird,Earthquake Bird meanders through its plot points in a narrative that feels lost in translation.,rotten
1394,Earthquake Bird,"It's as if they built a portrait of a fascinating female killer and then chickened out, settling into the Lifetime ""men are terrifying"" model instead of exploring something more dynamic.",rotten
1395,Earthquake Bird,"An underwhelming, melodramatic story that culminates in a shaky ending dooms Earthquake Bird.",rotten
1396,Earthquake Bird,"Earthquake Bird is ultimately more of a puzzle than a thrill, leaving viewers to wonder what happened to Lily and what led to her disappearance.",rotten
1397,Earthquake Bird,A mousy Alicia Vikander casts a convincing spell...and Westmoreland finds plenty of additional intrigue in this late 1980s Japanese setting...,fresh
1398,Earthquake Bird,"Earthquake Bird is somewhat laborious in making its points, but it's a film whose unsettling qualities will grow on you with time.",fresh
1399,Earthquake Bird,"It's unfortunate that Earthquake Bird falls apart in the way that it does, as a film with this much of a unique premise and setting and populated with talented actors had such potential.",rotten
1400,Earthquake Bird,"There's a choppiness and impatience to the storytelling, with crucial scenes getting dispatched in a cursory fashion.",rotten
1401,Earthquake Bird,"Absorbing but slow tale has nudity, language, violence.",fresh
1402,Earthquake Bird,"If the frames are converted into data for a seismograph to read, be ready to see mainly flat lines.",fresh
1403,Red Letter Day,The familial dynamic... is so strong that many of the story's obvious faults can be forgiven just by virtue of the fact we enjoy watching these people fight for their lives.,fresh
1404,Red Letter Day,"Even in its runtime, the movie disappoints by the sheer laziness of never pushing the screenplay to a possibly climactic finale. Instead, we get weak family non-drama and a series of uninteresting horror moments relying way more on blood than guts.",rotten
1405,Red Letter Day,"Red Letter Day has an idea, but neither the means to execute nor the vision to deliver a tooth-and-nail struggle against societal breakdowns.",rotten
1406,Red Letter Day,"Despite its initial slow start, Red Letter Day turns into a satisfying horror comedy that cleverly makes a sleepy little neighbourhood wake up and as the violence, horror and the black comedy laughs ensue...",fresh
1407,Red Letter Day,"In many ways Red Letter Day is a humour heavy, daylight spin on The Purge, one which works well, but could benefit from a longer run time.",fresh
1408,Red Letter Day,"Taking its cue from The Purge (2013) and Assassination Nation (2018), this grimly allegorises a country all too easily polarised against itself, street by bloody street. For once those letters have arrived, everyone goes postal.",fresh
1409,Philophobia: Or the Fear of Falling in Love,"Despite all the missteps, Cole and Burt are onto something here. The film is sprinkled with some surprisingly deep psychological insight and neon-noir-ish colors...",fresh
1410,Philophobia: Or the Fear of Falling in Love,"With a sumptuous color palette, Philophobia will leave viewers viscerally intoxicated despite the purposeful mental scarring.",fresh
1411,Philophobia: Or the Fear of Falling in Love,"This film could be the ultimate film to watch for those with a fear of commitment, you'll either understand where the main character is coming from, or will feel so uncomfortable that you'll be running for the door.",fresh
1412,Philophobia: Or the Fear of Falling in Love,"...Philophobia is a strange mix of comedy and horror that's, unfortunately, only intermittently effective.",fresh
1413,Philophobia: Or the Fear of Falling in Love,"The dating scene in Los Angeles can be hellish, but Philophobia: or the Fear of Falling in Love takes kicks it up a notch. A stylish and intriguing debut, the film is a worthy watch as this holiday season takes off.",fresh
1414,Philophobia: Or the Fear of Falling in Love,Tyler Cole's debut feature is unlike any breakup movie before it.,fresh
1415,Philophobia: Or the Fear of Falling in Love,"What's more amusing... is how you can almost predict its ending right from the start, but you are still kept engaged and curious to see how it is going to reach that climax. It manages to stay adequately entertaining and pleasurable to sit through.",fresh
1416,Philophobia: Or the Fear of Falling in Love,"Philophobia may mean 'fear of love,' but this is clearly a labor of it.",fresh
1417,Philophobia: Or the Fear of Falling in Love,"The aesthetic choices and percussive pervasiveness in the score help represent Damien, the man, the podcaster and philophobic. This project is clearly a labour of love and I'm looking forward to Tyler Cole's next production.",fresh
1418,Philophobia: Or the Fear of Falling in Love,"A sharp, intelligent and original rom-com.",fresh
1419,Radioflash,A heroine as strong as Reese deserves a more consistently exciting plot.,rotten
1420,Radioflash,"In truth, this ""Deliverance""-style clash between Reese, a savvy teenager, and a passel of backwoods archetypes is only marginally more thrilling than the average wine tasting.",rotten
1421,Radioflash,"The result is an offbeat conceptual mixture, albeit one that's somewhat frustrating and occasionally tedious, if beautifully photographed by Austin Schmidt.",rotten
1422,Radioflash,"You just want to be immersed in any aspect of the film. Instead, we're given a boatload of lackluster moments with superfluous dialogue and trace amounts of danger.",rotten
1423,Radioflash,Nancy Drew meets the apocalypse in this mild-mannered coming of age road trip.,rotten
1424,Radioflash,"Inept post-EMP survival thriller is no more thrilling than it is plausible, and inexcusably casts its resourceful teen heroine as a victim constantly at the mercy of others and in need of rescuing.",rotten
1425,Radioflash,"Radioflash is a film at war with its own ideas, its central themes in conflict with one another and its plot spiralling out in complexity as film progresses.",rotten
1426,Radioflash,"The pacing feels sluggish in some places, and jumpy in others, which doesn't give Sharbino's Reese an honest chance to earn her action-hero conclusion.",rotten
1427,Radioflash,Radioflash is less a cohesive story than it is a series of ideas cobbled together.,rotten
1428,Radioflash,"Wants to be a lot of things, but never really comes together, with McPherson overwhelmed by his subplots, struggling to find a story worth following from start to finish.",rotten
1429,Radioflash,It's a lazy hero's quest adventure flick where the hero learns little and isn't given much chance to become a hero.,rotten
1430,Primal,"Despite its flaws, I warmed to Primal as it neared its close, and not just because it was nearly at a close. It's enjoyable nonsense that becomes weirdly compulsive viewing.",rotten
1431,Primal,"Nicolas Un-Caged - that's what you could call this man versus nature actioner. Nicolas Cage returns to his action roots with Primal, a high octane action film which takes subtlety and tosses it overboard.",fresh
1432,Primal,"Despite the ""Cage vs. jaguar"" hook that is being relied on to sell the movie, there isn't a whole lot of gnarly animal action.",rotten
1433,Primal,"Is Primal good? Not exactly. But it is a film in which Nicolas Cage goes man-hunting on a ship full of snakes and parrots and monkeys [...] and, in a way, that's good enough.",fresh
1434,Primal,"At its best, Primal calls to mind Adam Sandler's Netflix originals, where it's clear the actor is just going on vacation to different locals and hoping the creatives around him can put together a movie from the exploits.",rotten
1435,Primal,How have I not been transported back to the 90s where Primal should be opening in wide-release alongside every other audacious action hybrid imaginable?,fresh
1436,Primal,This modest action-adventure B movie offers a bit more pleasure than guilt. [Full review in Spanish],fresh
1437,Primal,When Primal focuses on Nicolas Cage and his uncaged beasts it manages to deliver enough silly fun to stand apart from his other releases this year.,fresh
1438,Primal,The latest in Nicolas Cage's seemingly endless stream of B-movie potboilers [is] ludicrously implausible-as well as unpleasantly claustrophobic.,rotten
1439,Primal,"Primal simply refuses to dive into the wackiness of the premise, and a generally straight-faced presentation is not what most people want from a movie that features Nicolas Cage, Famke Janssen, a homicidal maniac, and a bunch of wild animals on a boat.",rotten
1440,Primal,"Primal is like Life of Pi meets The Silence of the Lambs, only way less fun than that sounds.",rotten
1441,Primal,"The only thrills are of the guilty-pleasure variety, although there's little camp value in the mechanical script or the technical incompetence.",rotten
1442,Cold Brook,A lovely small-scale story about two men reconnecting with themselves and their families.,fresh
1443,Cold Brook,"""Cold Brook"" is proof that solid character-driven films can be made on a small budget, and with maximum talent.",fresh
1444,Cold Brook,"The deliberately paced film is slight but heartfelt, with endearing performances.",fresh
1445,Cold Brook,"A very well done, simply made film.",fresh
1446,Cold Brook,"Are You Ready To Be Different: Part ghost tale, part Bartleby while at the same time a captivating slavery reparations fable, the film flirts with the supernatural even with its heart planted firmly in sobering class and race issues historically and now.",fresh
1447,Cold Brook,Cold Brook is an adult fairy tale that embraces its broad interpretations to remind its leading men about what truly matters most.,fresh
1448,Cold Brook,"... Cold Brook succeeds in part by its fantastic cast, but mostly by its focus on simplicity. There're no grand fights or superfluous moments, just a tale of love that transcends time and mortal existence.",fresh
1449,Radioflash,"You just want to be immersed in any aspect of the film. Instead, we're given a boatload of lackluster moments with superfluous dialogue and trace amounts of danger.",rotten
1450,Radioflash,Nancy Drew meets the apocalypse in this mild-mannered coming of age road trip.,rotten
1451,Radioflash,"Inept post-EMP survival thriller is no more thrilling than it is plausible, and inexcusably casts its resourceful teen heroine as a victim constantly at the mercy of others and in need of rescuing.",rotten
1452,Radioflash,"Radioflash is a film at war with its own ideas, its central themes in conflict with one another and its plot spiralling out in complexity as film progresses.",rotten
1453,Radioflash,"The pacing feels sluggish in some places, and jumpy in others, which doesn't give Sharbino's Reese an honest chance to earn her action-hero conclusion.",rotten
1454,Radioflash,Radioflash is less a cohesive story than it is a series of ideas cobbled together.,rotten
1455,Radioflash,"Wants to be a lot of things, but never really comes together, with McPherson overwhelmed by his subplots, struggling to find a story worth following from start to finish.",rotten
1456,Radioflash,It's a lazy hero's quest adventure flick where the hero learns little and isn't given much chance to become a hero.,rotten
1457,Primal,"Despite its flaws, I warmed to Primal as it neared its close, and not just because it was nearly at a close. It's enjoyable nonsense that becomes weirdly compulsive viewing.",rotten
1458,Primal,"Nicolas Un-Caged - that's what you could call this man versus nature actioner. Nicolas Cage returns to his action roots with Primal, a high octane action film which takes subtlety and tosses it overboard.",fresh
1459,Primal,"Despite the ""Cage vs. jaguar"" hook that is being relied on to sell the movie, there isn't a whole lot of gnarly animal action.",rotten
1460,Primal,"Is Primal good? Not exactly. But it is a film in which Nicolas Cage goes man-hunting on a ship full of snakes and parrots and monkeys [...] and, in a way, that's good enough.",fresh
1461,Primal,"At its best, Primal calls to mind Adam Sandler's Netflix originals, where it's clear the actor is just going on vacation to different locals and hoping the creatives around him can put together a movie from the exploits.",rotten
1462,Primal,How have I not been transported back to the 90s where Primal should be opening in wide-release alongside every other audacious action hybrid imaginable?,fresh
1463,Primal,This modest action-adventure B movie offers a bit more pleasure than guilt. [Full review in Spanish],fresh
1464,Primal,When Primal focuses on Nicolas Cage and his uncaged beasts it manages to deliver enough silly fun to stand apart from his other releases this year.,fresh
1465,Primal,The latest in Nicolas Cage's seemingly endless stream of B-movie potboilers [is] ludicrously implausible-as well as unpleasantly claustrophobic.,rotten
1466,Primal,"Primal simply refuses to dive into the wackiness of the premise, and a generally straight-faced presentation is not what most people want from a movie that features Nicolas Cage, Famke Janssen, a homicidal maniac, and a bunch of wild animals on a boat.",rotten
1467,Primal,"Primal is like Life of Pi meets The Silence of the Lambs, only way less fun than that sounds.",rotten
1468,Primal,"The only thrills are of the guilty-pleasure variety, although there's little camp value in the mechanical script or the technical incompetence.",rotten
1469,Cold Brook,A lovely small-scale story about two men reconnecting with themselves and their families.,fresh
1470,Cold Brook,"""Cold Brook"" is proof that solid character-driven films can be made on a small budget, and with maximum talent.",fresh
1471,Cold Brook,"The deliberately paced film is slight but heartfelt, with endearing performances.",fresh
1472,Cold Brook,"A very well done, simply made film.",fresh
1473,Cold Brook,"Are You Ready To Be Different: Part ghost tale, part Bartleby while at the same time a captivating slavery reparations fable, the film flirts with the supernatural even with its heart planted firmly in sobering class and race issues historically and now.",fresh
1474,Cold Brook,Cold Brook is an adult fairy tale that embraces its broad interpretations to remind its leading men about what truly matters most.,fresh
1475,Cold Brook,"... Cold Brook succeeds in part by its fantastic cast, but mostly by its focus on simplicity. There're no grand fights or superfluous moments, just a tale of love that transcends time and mortal existence.",fresh
1476,Feast of the Seven Fishes,"Gender stereotypes, charming family love in Christmas tale.",fresh
1477,Feast of the Seven Fishes,"A nostalgic, Christmastime movie that warms the audience the more it lets its believable cast of characters bounce off one another.",fresh
1478,Feast of the Seven Fishes,"Tinnell's film Feast of the Seven Fishes is a warm-hearted, consciously low-stakes romantic comedy that, for me, at least, succeeds where so many ""feel-good"" holiday movies have fallen short: it actually made me feel good.",fresh
1479,Feast of the Seven Fishes,It might be the perfect film for the viewer who wants to see an undemanding traditional family film during the holiday season.,fresh
1480,Feast of the Seven Fishes,"Unlike the titular meal, there's not much substance to the nostalgic screenplay, even if the ensemble cast brings a heartfelt charm to the predictable material.",rotten
1481,Feast of the Seven Fishes,"The whole thing becomes an enjoyable, if slight, slice of life that will ring true to anyone with an annual holiday tradition as chaotic as it is essential.",fresh
1482,Feast of the Seven Fishes,"One of those low-budget films that is made with such sincerity and genial good nature that one feels a little bad for pointing out that, despite all of its obvious good intentions, it just isn't that interesting.",rotten
1483,Feast of the Seven Fishes,"[Despite the number of] subplots, Christmas Eve slows things down to make the camaraderie of preparing [dinner] an excuse to go into a trance of unadulterated joy.",fresh
1484,Feast of the Seven Fishes,"Moments of heartfelt family traditions come first, while the established plot comes second, but the film is an enjoyable experience with memorable moments and strong performances.",fresh
1485,Feast of the Seven Fishes,"Warm and revitalising, Feast Of The Seven Fishes is the perfect Christmas treat.",fresh
1486,Feast of the Seven Fishes,"Call it what it is, Christmas comedy comfort food. And bring your appetite.",fresh
1487,The Shed,"An interesting morality tale, by way of vampires, about the nature of power between the bullies and the bullied.",fresh
1488,The Shed,"The social subtext doesn't carry much weight alongside the supernatural nonsense, and it's difficult to find sympathy for these characters who consistently lack common sense.",rotten
1489,The Shed,"In the end, The Shed is not quite good enough to be worth seeing, but it is just good enough to make one curious about what Sabatella might have to offer the next time around.",rotten
1490,The Shed,It's more concerned with how the traumatized people act when facing danger rather than just telling about the vampire's urge to kill.,fresh
1491,The Shed,"If there's one thing The Shed gets right, it's reassuring viewers that vampires can be savage, malicious creatures of nightly fury.",rotten
1492,The Shed,This indie shocker starts strong but doesn't know how to leverage its slick premise.,rotten
1493,The Shed,"Without turning into a cheesy after school special, Sabatella spins a classic '80s yarn into brilliant social commentary.",fresh
1494,The Shed,"RIP sparkly moody vampires, as The Shed takes them back to the monstrous beings they have always meant to be.",fresh
1495,The Shed,It operates on familiar tropes ... and then it twists it in very dark directions. It's just unfortunate it ultimately devolves into a stereotypical battle with an ancient evil.,fresh
1496,The Shed,"The Shed offers a version of the vampire mythos that is deeply rooted in fears and concerns of today and has a valuable lesson: don't be a bully, because you never know what is hiding in the bullied kid's shed.",fresh
1497,The Shed,"Although the horror tropes here are familiar ones, The Shed is well put together and, unlike many films of its ilk, actually has something to say. There's a solidity at its core that will endear it to fans and see it linger in the memory.",fresh
1498,Night Sweats,The lo-fi production casts an ambitious net and smartly makes the most of its cloistered locations... framing it all in tight and embossing the emotional impact.,fresh
