,Title,Review,Rating
750,2 in the Bush: A Love Story,"Two in the Bush mixes comedy with deeply emotional moments. The result is highly relatable content which one can identify with whilst laughing at how ridiculous humans can be, specifically when dealing with love.",fresh
751,2 in the Bush: A Love Story,This sensitive and restrained portrait of a polyamorous relationship is admirable for giving more attention to Emily's journey as an individual than her place in romantic unions.,fresh
752,After Class (Safe Spaces),"Without indulging in millennial hand-wringing, [Daniel] Schechter knowingly addresses how ideas can make us feel unsafe, rippling out to trigger insecurities in the most unexpected places.",fresh
753,After Class (Safe Spaces),"An uneven piece about 'trigger issues' in one man's professional and personal lives, but the strengths outweigh the weaknesses, if only by a slight margin.",fresh
754,After Class (Safe Spaces),There's a level of sincerity to After Class that almost makes its narrative messiness worthwhile.,rotten
755,After Class (Safe Spaces),"Schechter provides a lived-in vibe for the effort, collecting strong performances and enough relatable behavioral challenges to secure a compelling foray into the abyss of human fallibility.",fresh
756,After Class (Safe Spaces),"The Messiest Dramedy of the Year...still a fun mess to watch, and a fine showcase for Justin Long.",fresh
757,After Class (Safe Spaces),A perfect showcase for Justin Long.,fresh
758,Ice on Fire,"If the tone of the Titanic actor at times is too didactic, the seriousness of the subject in question frees us from any kind of prejudice. [Full review in Spanish]",fresh
759,Ice on Fire,Ice on Fire offers solutions to the climate crisis at hand when some of us have given up hope.,fresh
760,Ice on Fire,Surprisingly optimistic. Eventually.,fresh
761,Ice on Fire,"Ice on Fire is a ""call to action"" documentary. It's an eye-opener for anyone prone to a stultifying ""doomsday mentality"" and that is unequivocally a good thing.",fresh
762,Ice on Fire,"A film that, in reality, is nothing more than a television report. [Full review in Spanish]",rotten
763,Ice on Fire,"Ice on Fire may not be a great piece of cinema, but it serves its purpose well enough.",fresh
764,Ice on Fire,Should be essential viewing for anyone who plans to carry on living on the planet...,fresh
765,Marriage Story,"Baumbach's approach to the challenge of representing marriage and divorce is to treat both as absurdities. His film, though heavy and at times heart-wrenching, leans heavily into comedy -- self-deprecating and humiliating at times, but no less funny.",fresh
766,Marriage Story,"Baumbach approximates it well, but never quite achieves Bergman's mastery of interior drama.",fresh
767,Marriage Story,"An endearing and extremely dramatic ""love gone awry"" story that feels very relevant to today's disconnected society. [Full review in Spanish].",fresh
768,Marriage Story,"The film captures a palpable love gone awry with a young boy caught in the crossfire. It's a telling, emotionally devastating, yet somehow cathartic work.",fresh
769,Marriage Story,Baumbach is an expert farceur.,fresh
770,Marriage Story,"""Cries easily in movies..."" wholly and accurately describes my own experience watching this film.",fresh
771,Marriage Story,"It's wise and emotionally battering, but it never forgets to be crazily funny and doesn't pander. Beautiful, heartbreaking stuff.",fresh
772,Marriage Story,"Jennifer Jason Leigh will never watch this movie, and neither should she.",rotten
773,Marriage Story,"MARRIAGE STORY breathes life into the hardships of having a parter in your life. It's a wonderful film that reveals intimate parts of our lives we may have trouble articulating. It may be a bit uncomfortable, but that's life.",fresh
774,Marriage Story,"Marriage Story follows the confusion and mounting frustrations of Charlie, while Nicole's motivations feel largely opaque.",rotten
775,Marriage Story,"Probably should have been called Divorce Story, but that wouldn't look as welcoming on the marquee!",fresh
776,Marriage Story,"What is so startling is Nicole and Charlie's lack of depth about their lives. Yes, they mourn the end of their marriage, but Baumbach's script offers no emotional or spiritual rationale for their sorrow.",rotten
777,The Two Popes,"The script by Anthony McCarten is crisp and often amusing; director Fernando Meirelles does a fine job of basically taking what could have been a two-character, one-set stage play and opening it up with gorgeous sets.",fresh
778,The Two Popes,"At its heart, The Two Popes is really about two old chaps, who just happen to be a Pope and a Pope-in-waiting, finding something liberating in an unexpected friendship. And what a blessing that story is. Don't miss it.",fresh
779,The Two Popes,The magic of this mostly fictional film from Netflix is that it imagines an example of authentic listening and dialogue.,fresh
780,The Two Popes,"The Two Popes have standout performances from their title characters. But without transparency regarding the church, we don't get beneath the robes, only on the surface of the cloth.",fresh
781,The Two Popes,"...an intimate portrait of faith as a struggle, even for those at the very top.",fresh
782,The Two Popes,"The Two Popes is a wonderful showcase of great acting (both the leads are phenomenal), brilliant casting, effective writing, and terrific cinematography.",fresh
783,The Two Popes,A touching film about how faith evolves and changes as we grow and that's a good thing,fresh
784,The Two Popes,"[The Two Popes] a truly singular viewing experience featuring two actors at the top of their game, stunning technical credits, a brilliant screenplay and extraordinary directing.",fresh
785,The Two Popes,"Anthony Hopkins and Jonathan Pryce both give excellent performances in this film, fully expressing the characters and making them believable. The film also has high production values, with opulent sets and costumes.",fresh
786,The Two Popes,"Pryce and Hopkins ensure we can mostly see past the issues and enjoy a tale that might well be, it must be said, three-quarters-or-so fictional.",fresh
787,The Two Popes,Meirelles has reformed the historical drama in a way that makes going to church entertaining. The Two Popes is a blessing to us all.,fresh
788,The Two Popes,What we are witnessing is an open process that... This film is part of that process. And this is the interesting thing. [Full review in Spanish],fresh
789,Rabid,It would be passable if the third act didn't completely go off the rails.,rotten
790,Rabid,"Vandervoort does her best to give Rose more depth than the script offers, but it's an uphill battle.",rotten
791,Rabid,"A suitable entry into the science-fiction/horror genre that occasionally promises something more. And while the film's science-fiction/horror elements don't disappoint, the promise of something more doesn't quite pull through.",fresh
792,Rabid,"Rabid, a remake of the 1977 original, provides a new twist ending, a greater female sensibility, and the best special effects the 21st century can provide.",fresh
793,Rabid,"Outlandish fun, with lashings of gore and extravagantly disgusting practical effects compensating for the ripe dialogue and Mackenzie Gray's camped-out performance.",fresh
794,Rabid,"A crummy, distressingly slapdash remake, one that's especially disappointing coming from the Soskas.",rotten
795,Rabid,"It's lesser Cronenberg, but with a better lead actress.",fresh
796,Rabid,Rabid manages to beautifully pay homage to Cronenberg and jaw-droppingly brilliant makeup and practical effects allow The Soska Sisters to also put their own unique body horror thumbprint on the film.,fresh
797,Rabid,It's possible this remake could grow on me when I take the time to watch it again. Here's hoping that ends up being the case.,rotten
798,Rabid,"The Soska sisters' en vogue approach opens the door for reinvention, but fumbles what Cronenberg was able to accomplish when intensifying society's already contagious disease.",rotten
799,Rabid,"The original Rabid may not be a classic by any stretch of the imagination but, it was at least memorable on some basic level -- this version, on the other hand, is neither.",rotten
800,Rabid,"Although competently made from a technical perspective, the movie is unexpectedly bland on a story level.",rotten
801,The Cotton Club Encore,"Yes, the film is still a bit of a mess here and there and probably always will be. However, The Cotton Club Encore takes it and elevates it from the rank of fascinating misfire to unqualified success.",fresh
802,The Cotton Club Encore,"Encore is a social-consciousness musical, brought back to challenge an era in which social consciousness itself isn't enough.",rotten
803,The Cotton Club Encore,"Gorgeously shot, art directed and costumed, the visuals were strong but the storytelling was not clear. Filmmaker Francis Ford Coppola has released a 139-minute director's cut, and his revisions finally do justice to the script.",fresh
804,Mob Town,"Mobtown lives in a space of mediocrity, never too horrible or uninteresting to turn off and never good enough for you to be happy to be watching.",rotten
805,Mob Town,"A quick Google search will provide more historical insight than the screenplay, which is hampered by wooden dialogue and narrative clichés. Worse, it looks as cheap as it sounds.",rotten
806,Mob Town,"I can't really recommend Mob Town since it doesn't really live up to the promise of its premise. However, if you are in the mood for a film of this type and you have already watched The Irishman a couple of times, I suppose you could do worse.",rotten
807,Mob Town,The most frustrating aspect is the film's final act. The movie took its time mounting Croswell's case only to rush the finale.,rotten
808,Mob Town,So much can be said about Mob Town and none of it is good.,rotten
809,Mob Town,"Make it a comedy, make it about the catering, make it more an ""Analyze This"" sort of mob movie, then you've got something.",rotten
810,The Mandela Effect,A horrible waste of a good premise and a very good opportunity. [Full review in Spanish].,rotten
811,The Mandela Effect,"The Mandela Effect spends far too much time on dry exposition, leaving little room for character development or a compelling narrative.",rotten
812,The Mandela Effect,"A fascinating, if heartless, failure, skimming the surface of the conspiracy, not doing justice to the tragedy.",rotten
813,A Christmas Prince: The Royal Baby,The comfort and enjoyment of watching the Christmas Prince franchise isn't in the romance or the monarchy porn. It's in the knowledge that everything will work out in the end.,fresh
814,A Christmas Prince: The Royal Baby,"More cheesy, nonsensical (albeit, easy-to-watch) rubbish than ever before in the A Christmas Prince franchise. Honestly, there's not much more to say about it.",rotten
815,A Christmas Prince: The Royal Baby,Don't expect to be rewarded for making it to the end because the luck and charm that carried the first film to stardom are nowhere to be found by the time the credits roll.,rotten
816,A Christmas Prince: The Royal Baby,The weakest entry in the series feels like it's running on autopilot and introduces some problematic new elements of the mythos.,rotten
817,A Christmas Prince: The Royal Baby,"The Royal Baby is a hilarious, so-bad-it's-good (well maybe not good, but definitely entertaining)...",fresh
818,A Christmas Prince: The Royal Baby,"More than any previous Netflix Christmas film, A Christmas Prince: The Royal Baby is pure escapism.",fresh
819,A Christmas Prince: The Royal Baby,"After two duds in a row, this franchise is cursed.",rotten
820,A Christmas Prince: The Royal Baby,Every scene in A Christmas Prince 3 that's not in the trailer feels like it was put there simply to pad out the empty space; every attempt at banter or jokes is partnered with a chuckle-heavy pause that drags for five seconds too long.,rotten
821,Code 8,"In many instances, Code 8 is exhilarating, gruesome, and touching, and its unique premise may very well be appreciated across genres.",fresh
822,Code 8,"Noteworthy more for its ambition than execution, this science-fiction crime thriller features strong production values but a wobbly script.",rotten
823,Code 8,"Code 8 works better as a proof of concept than a standalone sci-fi thriller, serving up fascinating world-building with a fairly basic story.",fresh
824,Code 8,"Either way, it's a lot of future to absorb in 98 minutes. But in the spirit of the movie I say: More powers to him.",fresh
825,Code 8,Jeff Chan's futuristic CODE 8 hits hard with the struggle of fringe dwellers with supernatural powers in a harsh society.,fresh
826,Code 8,Code 8 is an electrifying film featuring ordinary people with powers in a tough world. It's a gritty and realistic take that's a nice change of pace in the superhero genre.,fresh
827,Code 8,"An investment that definitely paid off, Code 8 is a thrill a minute must-see that delivers a fresh take on superpowers and features a scene-stealing performance from Robbie Amell.",fresh
828,Most Likely to Succeed,Docu follows four promising students; some cursing.,fresh
829,Most Likely to Succeed,"Most Likely to Succeed depicts real lives, unscripted tragedies, triumphs, roadblocks and boons. Littky's film exposes the lie that we're told: That everyone has an equal shot in this country.",fresh
830,Most Likely to Succeed,"Whilst occasionally letting her film down with some editing choices that put the subjects in a box, Pamela Littky has made a really interesting film on the open-ended definition of success and the ever-shifting approach to pursue it.",fresh
831,Most Likely to Succeed,"I believe the filmmakers thought there would be more to it when they began their endeavor. This is what they got. Sadly, come award season, this doc is not most likely to succeed.",rotten
832,Most Likely to Succeed,"Ambitious, smart and affecting documentary that follows four disparatehigh school over-achievers ten years past graduation.",fresh
833,Hell on the Border,"Inspired by Reeves, but clearly not attempting to recount the real story in any way. It's merely a fun western and should be seen as that.",fresh
834,Hell on the Border,Gyasi's quiet gravitas and the excellent supporting cast bring an engaging story to life.,fresh
835,Hell on the Border,"Not once throughout the film do the environs, sets or costuming immerse the viewer in the appropriate period, because the film's cinematography makes it all feel like a civil war cosplay captured on a cell phone. Bass Reeves deserves a better movie.",rotten
836,Hell on the Border,"Reduces Reeves to a cheap action-movie stereotype, just another generic Western lawman gunning down anonymous henchmen in cowboy hats.",rotten
837,Hell on the Border,"Legendary frontier marshal Bass Reeves gets a shoddy western. Hell on the Border shines a spotlight on the lawman, but fails in almost every other regard.",rotten
838,Michelle Wolf: Joke Show,"Wolf's jokes are great, but her real secret weapon is her shrill voice... Like a talented musician, she's an expert who knows how to best utilize the specific tones of her instrument, varying her volume and cadence as she delivers her punchlines.",fresh
839,Michelle Wolf: Joke Show,Stream it.,fresh
840,Michelle Wolf: Joke Show,"When you're as funny as [Michelle] Wolf, you don't need to distract from your hilarious-and occasionally disturbing-stand-up.",fresh
841,The Great War,Lobs more cinema war cliches than grenades.,rotten
842,The Great War,"Mostly recycled war movie cliches, with the props - guns, explosions, etc. - occasionally giving away the paltry budget.",rotten
843,The Irishman,"While it meanders at times, like the stories of many absentminded old men, it's rarely boring. Scorsese's longtime editor Thelma Schoonmaker -- a huge influence on the rhythms of his films -- remains a titan.",fresh
844,The Irishman,One of Scorsese's masterworks.,fresh
845,The Irishman,"This is a magnificently wise, majestic, top-shelf work about the relentless passage of time and the fate awaiting us all, connected or not.",fresh
846,The Irishman,"""The Irishman"" is to Martin Scorsese what ""Sandinista"" was to The Clash, a generous gift of art meant to entertain, inspire, and inform.",fresh
847,The Irishman,"Zaillian (and most likely Scorsese, in concert with his abiding editor Thelma Schoonmaker) structures The Irishman along three tracks of time that wind in and out of each other.",fresh
848,The Irishman,"Epic crime movie filmmaking filled with a surprising reservoir of emotion, and a masterclass of practical and visual craftsmanship.",fresh
849,The Irishman,Stephen Zaillian's script tells a mob story we've seen many times before.,rotten
850,The Irishman,"Maybe somewhere along the way, over the course of careers as long as Frank Sheeran's and longer than I've been alive, these guys have earned their self-indulgence",fresh
851,The Irishman,"Every act of violence in The Irishman is mournful, loaded with pathos.",fresh
852,The Irishman,...This is a gargantuan piece of cinema that would be a fitting conclusion to the master filmmaker's career if he was ready to stop here.,fresh
853,The Irishman,This movie gave me my most enjoyable three and a half hours by far.,fresh
854,The Irishman,"This is a well-made movie by a truly great director and the acting is fine, but the story seems kind of pointless. There is a lot of killing, a lot of suffering, and for what? On the other hand, maybe that is the point of it after all.",fresh
855,Olivia (The Pit of Loneliness),"Olivia's lovestruck, aching experience and self-realization are made vivid by Jacqueline Audry. Exceptional in more ways than one, Olivia proves to be ripe for rediscovery.",fresh
856,Olivia (The Pit of Loneliness),"...just like the school itself, Olivia thrums with the rhythm of life, pain and joy just beneath its pretty trappings.",fresh
857,Olivia (The Pit of Loneliness),"Audry's film manages to explore complexities and subtleties in how women act in their relationships and in their professional spaces, precisely by allowing them an unresolvable ambiguity.",fresh
858,Olivia (The Pit of Loneliness),"Director Audry and her sister, screenwriter Colette Audry, made Olivia as artists, not activists. And the cast of exquisitely nuanced actresses exercised imaginative understatement.",fresh
859,Olivia (The Pit of Loneliness),"Olivia is an entertainingly scripted scenario of repressed lust, exemplified in every possibly way, but quite brilliantly through a script filled with observational bon mots.",fresh
860,Freetown,I was completely engrossed in the journey.,fresh
861,Freetown,"As a film with a religious message, Freetown scores. As a film, this genuine effort has a few rough edges.",fresh
862,Freetown,"The film, based on true events, feels dramatic and thrilling at moments. Other times, its heavy-handed proselytizing mars the proceedings.",rotten
863,Freetown,"In total, Freetown delivers a powerful message despite limited means, and marks another success for an emerging filmmaker.",fresh
864,Freetown,"The inexperienced cast is earnest but wooden, easily upstaged by the stark beauty of the Ghanaian countryside where the movie was filmed.",rotten
865,Freetown,"A compelling story with fascinating characters, undone by a script that does the opposite of what its real-life Liberian missionaries would do: it doesn't take any chances.",rotten
866,Freetown,"It's a satisfying surprise indeed to find a ""Mormon movie"" willing to confront the church's legacy of racism head-on.",fresh
867,Freetown,"Through the adventure, both powerful and funny, Batty and co-screenwriter Melissa Leilani Larson also create a deeply moving depiction of day-to-day missionary work.",fresh
868,Freetown,"Cinematographer Jeremy Prusso catches some stunning imagery, Robert Allen Elliott's score is genuinely stirring, and the cast, most of whom are from Monrovia, is uniformly excellent.",fresh
869,Freetown,"Draggy and one-note, [Freetown is] an indie more interested in reaffirming Mormon dogma than in delivering compelling drama.",rotten
870,Freetown,"A dawdling, flat account of African missionaries on the run from rebels that takes forever to get going and even longer to arrive.",rotten
871,Abominable,"It's truly beautiful to look at, even if the premise is rather light.",fresh
872,Abominable,Abominable is my sleeper animated feature of the year that everyone should see. You'll come out feeling greatly entertained and happy.,fresh
873,Abominable,It's akin to taking a roller-coaster ride where it feels like your stomach is jumping up into your throat,fresh
874,Abominable,"This is a film all about inclusiveness, kindness, empathy and healing, which are all things sorely lacking in today's world, it seems. Maybe that is why I found this film so emotionally appealing.",fresh
875,Abominable,An endearing friendship story between underdogs. [Full review in Spanish].,fresh
876,Abominable,"Family doesn't have to mean father, mother, children and in-laws, sometimes there are missing people, so friends take up the slack, and even animals can be family members, especially large, white, furry ones. Abominable is fun entertainment.",fresh
877,Abominable,"Abominable is extremely predictable, but still a fun ride for the whole family.",fresh
878,Abominable,"""Abominable"" doesn't live down to its title, but it doesn't scale any summits, either.",rotten
879,Abominable,"Animated or otherwise, we need more movies like Abominable. It's a feel great film that's funny, charming and has a heart as big as its title character.",fresh
880,Abominable,There are plenty of worse ways to pass an hour and a half of viewing time -- you're just unlikely to want to do it twice.,rotten
881,Abominable,"The final result transcends any such conventions as its locale, character design, and wholesome messaging rise above to allow it to escape easy comparisons.",fresh
882,Abominable,"Abominable"" ends its journey with a shrug more than a sharp rallying cry. It's fine, but it's not a journey you'd necessarily want to repeat.",rotten
883,Ad Astra,What could have been a great sci-fi movie was bogged down with dialogue and no real story. It is extremely boring and not worth a watch. Skip this one.,rotten
884,Ad Astra,"[T]he best way to experience Ad Astra, is to let it wash over you, allow its masterful use of light and sound to enhance an already incredible piece of writing and a tremendous performance from Pitt.",fresh
885,Ad Astra,"If anything, it's best to experience Ad Astra without trying to be active in the story. Try too hard to look back and the past will just become a cosmic joke.",fresh
886,Ad Astra,"Stunning filmmaking. But a story that is overly dependent on emotional beats that fall flat, knocks it down a few pegs.",rotten
887,Ad Astra,"Ad Astra is one of Pitt's best performances to date as he compartmentalizes Roy's feelings in order to play the part of the dutiful, calm, clear-headed soldier.",fresh
888,Ad Astra,What holds it all together is a fantastic performance by Brad Pitt.,fresh
889,Ad Astra,Brad Pitt gives one of the best performances of his career. It's a deeply internalized performance but one where we can see and know everything he's feeling just by looking in his eyes.,fresh
890,Ad Astra,"Fantastic realistic space travel with a 'Mad Max' tone, and cinematography that is (out-of-this-world), pun intended- I enjoyed the sci-fi trip to space.",fresh
891,Ad Astra,"It's a less rewarding idea than the idea of a space adventure that the premise may promise, but the formal rigour of the tale feels thoughtful enough to offset any narrative lack of ambition.",fresh
892,Ad Astra,"The movie is an audacious, agonizing, engrossing meditation on personal isolation.",fresh
893,Ad Astra,"For a movie that goes from here to Neptune and back, Ad Astra's overall story doesn't really go anywhere for me.",rotten
894,Ad Astra,"Pitt mentions in the film that his journey has covered 2 billion miles. Believe me, it feels like you were along for every last one.",fresh
895,It Chapter Two,"As a cohesive unit, this older Losers Club lacks the naturalness and energy that led to the original seven kids being such engaging presences.",fresh
896,It Chapter Two,"What is remarkable is the way Dauberman's script and Muschietti's direction take a celebrated 1000+page novel that contains multiple points of view, various timelines, and occasional controversial scenes and they turn it into a coherent narrative.",fresh
897,It Chapter Two,"The decision to make the film more about the characters was a wise one, but can bog down the film, based on just how many characters it needs to get to.",fresh
898,It Chapter Two,"At close to three hours It Chapter Two is absurdly overlong, but on balance, mostly because of the excellent cast, it's a fairly entertaining saga. What the movie isn't, or at least wasn't for me, is seriously scary.",fresh
899,It Chapter Two,"In spite of the bloat, there are some decent scares, and Hader almost makes Chapter Two watching on his own.",fresh
900,It Chapter Two,"It doesn't really hold together as a movie, but if you're invested in It, you'll probably dig It Chapter Two, even though it's really long and a bit of a slog in places.",rotten
901,It Chapter Two,"Fans of the book should be pleased as it captures the emotional weight, horror, and the terror of childhood trauma and how it manifests into adulthood.",fresh
902,It Chapter Two,"As the ballyhooed wrap-up to a collective five-hour epic, It: Chapter Two feels rushed in a way that's frankly perplexing given how much time is spent on the slow burn for the first two thirds.",rotten
903,It Chapter Two,"There are a great many moments and sequences scattered across ""It Chapter Two."" On the other hand, audiences might take issue with there being so many.",fresh
904,It Chapter Two,...a complete and total trainwreck of a motion picture...,rotten
905,It Chapter Two,Chapter Two struggles to maintain a taut narrative and its scares end up feeling repetitive.,rotten
906,It Chapter Two,"It: Chapter Two fails to treat trauma with any nuance or care, leaving its victimized characters high and dry.",rotten
907,Once Upon a Time In Hollywood,"Even without a proper narrative, this star-powered vehicle works.",fresh
908,Once Upon a Time In Hollywood,"There seems little doubt that every detail of the tableau has been selected to give [Tarantino] pleasure, and we are being permitted to witness a private ritual of self-gratification, on more than one level.",fresh
909,Once Upon a Time In Hollywood,The plot is a tapestry template that drops in characters like shining beads and watches the story weave slowly around them.,fresh
910,Once Upon a Time In Hollywood,"A bittersweet, complex, conversation-starting look back at the film business at the close of a tumultuous decade, Once Upon a Time in Hollywood also works as a strong argument for why it's too soon for Tarantino to pack it in.",fresh
911,Once Upon a Time In Hollywood,Don't mistake me: This movie is good. It all depends on how hard you're willing to work to justify its pleasures.,fresh
912,Once Upon a Time In Hollywood,It feels like Tarantino is so wrapped up in indulging in his own filmmaking style that he loses sight of what made his best movies work.,rotten
913,Once Upon a Time In Hollywood,"This is often surprisingly funny in a playful way, reveling in the textures of its setting and as much about celebrating the simple pleasures of sturdily made entertainment as meditating on age and the passing of an era.",fresh
914,Once Upon a Time In Hollywood,"A period piece so painstakingly constructed that it shames the rest of the genre... The movie makes its world of 1969 Los Angeles feel incredibly lived-in, not merely a look back but a transporting experience.",fresh
915,Once Upon a Time In Hollywood,A long plod through Tarantino's reflections on Hollywood in 1969 that are summed up pretty well by the shrug emoji.,rotten
916,Once Upon a Time In Hollywood,"Still, this imperfect Hollywood fairy tale is largely enjoyable with many memorable elements and is ultimately essential viewing for movie fans.",fresh
917,Once Upon a Time In Hollywood,"As a technical exercise, Once Upon a Time...in Hollywood is wonderfully realized...it would be fun to be able to explore the world of 1969 Los Angeles that Tarantino has reconstructed. If only there was anything else redeeming in this film.",rotten
918,Once Upon a Time In Hollywood,"Tarantino deliciously and elegantly comments on the town's contradictions and double standards, while also taking the time to build up his two lead characters in relatable, convincing ways.",fresh
919,Edie,"A clumsy dramedy that doesn't discern the emotional gravity behind Edie's boiling impulse to take back her own life, let alone the precarious escapade she decides to embark on.",rotten
920,Edie,"""[The] mawkish score milks the concept for every last drop of emotion, badgering you with the swelling airs of struggle and triumph - and marring what might have been a moving character study of a resilient survivor.""",rotten
921,Edie,This is an actor's showcase for Hancock.,fresh
922,Edie,Never reaches the heights the lead character is aiming for.,rotten
923,Edie,Edie doesn't just tell an inspiring story. It shows us one in action.,fresh
924,Edie,"""Edie"" has a firm grasp on kindness and delivers the occasional corny turn of character, but there are a few raw nerves worth paying attention to.",fresh
925,Edie,Inspiring story about an adventuresome elder who discovers the fire inside herself.,fresh
926,Edie,Its inspiring message of elderly empowerment would have been more persuasive if Edie's adventure was more grounded in reality.,rotten
927,Edie,Hancock's performance takes us to the heights.,fresh
928,Edie,"We are thankfully spared any fist-pumping needle drop when Edie decides that, old age be damned, she'll climb Suilven by herself. But the story beats are just as contrived as a few interjected bars of ""Don't Stop Believin'.",rotten
929,Edie,A heartwarming saga of the relationship of an elderly woman with a man fifty years her junior amid the spartan splendor of the Scottish highlands.,fresh
930,Edie,"This light drama unfolds in a very simple, undemanding fashion. Best described as a gentle, coming-of-age (lessness) affair.",fresh
931,Overcomer,There's one moment where Priscilla Shirer literally compliments her own prayer and I laughed out loud,rotten
932,Overcomer,Well-made Christian drama succeeds despite stereotyping.,fresh
933,Overcomer,'Overcome' will win over audiences of faith.,fresh
934,Overcomer,"The filmmaking itself is competent, but rarely moves beyond basic functionality.",rotten
935,Overcomer,"Overcomer is a renewer of faith, a giver of hope, and a testimony of Jesus Christ. It just fell a little flat when it came to story connection.",fresh
936,Overcomer,another inspiring movie for families from the Kendricks,fresh
937,Overcomer,"The Kendricks Brothers get better and better, and ""Overcomer"" is their best effort yet. Great performances, solid script, and a message if you want it.",fresh
938,Overcomer,"To its credit, ""Overcomer"" does finish with an uplifting third act, but ultimately, it feels like a film with potential that just needed a steadier hand.",rotten
939,Overcomer,Finds the Kendrick Brothers in their sports faith wheelhouse with another charming and emotional winner that will likely be a crowd-pleaser for its target audience.,fresh
940,Overcomer,"Whatever their message for the faithful, the Kendricks Brothers are getting worse as filmmakers, not better.",rotten
941,Overcomer,The story invites anyone who has experienced a season of failure or a season of loss to find something to keep them going. That thing is finding your faith,fresh
942,Downton Abbey,"This is basically a high-toned soap opera, but it is not overly serious. It is largely a comedy of manners. There is plenty of humor and high spirits in this story and the acting is excellent. The production values are first-rate.",fresh
943,Downton Abbey,This is one piece of heritage that's better forgotten.,rotten
944,Downton Abbey,"[F]or those who followed the British period TV series which ended in 2015, there is plenty of nostalgia and fan service.",fresh
945,Downton Abbey,"As a feature-length movie, the film falters on a few levels, but, as the end of an era and a final goodbye, it hits all the right notes. It's extravagant, rich and exactly what you'd expect on a trip to Downton Abbey.",fresh
946,Downton Abbey,"It's a good time for any period film fans, but even more for fans of the original show. [Full Review in Spanish]",fresh
947,Downton Abbey,"Downton Abbey can be viewed with pleasure, including the soapy moments. [Full review in Spanish]",fresh
948,Downton Abbey,The series was less about affirming a reality than about longing for an ideal. This coda imagined by Fellowes is honest with its own evocation. [Full Review in Spanish],fresh
949,Downton Abbey,"The series transitions to the big screen well, even the theme song and the castle seem bigger and grander on the big screen. It's easy to get swept up in the spectacle of it all.",fresh
950,Downton Abbey,"Romantic, gorgeous costuming, stunning sweeping cinematography. Maggie Smith steals the show!",fresh
951,Downton Abbey,"This is all very pleasant stuff. It's warm and well-intended and sometimes even sweet. But, it's rarely very good and often very thoughtless.",rotten
952,Downton Abbey,"Newbies will still be able to enjoy the lighthearted fare however, those familiar with the series created by Julian Fellowes will benefit the most. A real treat for fans.",fresh
953,Downton Abbey,"Just to see these two venerable actresses in action is worth the visit. The rest is a massage for the eyes, a box of chocolates expertly designed by the best British pastry chefs. [Full Review in Spanish]",fresh
954,Freaks,"It's a freak of a movie that grows busier than mysterious, and for this reason, will unlikely create a positive impact.",rotten
955,Freaks,"A film that has a heartfelt family story jam-packed with complex themes, wonderful performances and confident direction that makes the genre tropes feel new and exciting again.",fresh
956,Freaks,"What fuels this film is the deftness of character development, calculated reveals, and relationship empathy that rarely comes together in a meaningful way like this in genre films.",fresh
957,Freaks,"Maybe these stories will seem tired if we ever find ourselves in a world where they're no longer thematically relevant. For now, I think there's value in all of them. Especially if they make an effort to find new ways to deliver them.",fresh
958,Freaks,"Freaks keeps you interested, but it never is completely coherent. Plot points are haphazardly strewn about to keep the narrative moving. The film doesn't earn many points for originality, but its low budget veneer is a draw.",fresh
959,Freaks,The most thrilling movie of 2019!,fresh
960,Freaks,"It is ridiculously coy about what is going on... Just start the movie, guys!",rotten
961,Freaks,"[The filmmakers] capture fear of the unknown, through the allegory of super-powered people, more succinctly and effectively than most of the ""X-Men"" franchise ever could.",fresh
962,Freaks,Freaks takes Marvelesque mutants and puts them in an environment akin to Shyamalan's shaky supernatural joint Signs (2002). Although it contains all the right elements Freaks struggles to break new ground.,fresh
963,Freaks,"It's a paranoid little picture, using its influences wisely while manufacturing something distinctive: one of the best Sci-fi's of the year.",fresh
964,Freaks,Freaks isn't perfect but at least when it does stumble --which is not too often -- it is happily out of ambition rather than laziness.,fresh
965,Freaks,Childhood curiosity clashes with dystopian peril in this science-fiction drama that supplies subversive genre thrills plus relevant subtext.,fresh
966,Ready or Not,A madcap cat-and-mouse game that's exhilaratingly fun...and offers a darkly funny and satirical take on just how ridiculous the rich really are.,fresh
967,Ready or Not,Not many movies can have you laughing at one minute &amp; biting your nails at another Ready Or Not does. It is the perfect combination of horror &amp; humor. A wild &amp; fun ride!,fresh
968,Ready or Not,Ready or Not is remarkably successful at hitting its own sweet spot for such a modest movie.,fresh
969,Ready or Not,"Most impressively, the movie effortlessly balances its slasher suspense with an acid-tongued humor, keeping the film from feeling like a parody.",fresh
970,Ready or Not,Be prepared to have a new favourite to add to your midnight movie collection.,fresh
971,Ready or Not,Modern horror comedy that resonates due to the brilliance of its young star. [Full review in Spanish].,fresh
972,Ready or Not,Ready or Not is such a fun movie for the late summer. Perfectly balancing dark comedy and slasher horror in a new way.,fresh
973,Ready or Not,"Another year, another handful of overhyped horror films that don't live up to their potential.",rotten
974,Ready or Not,"It presents a fascinating setup with a childhood game that turns into a deadly hunt, giving you a few good thrills and darkly-humorous moments along the way, but unfortunately Busick and Murphy's screenplay doesn't do quite enough with the premise.",rotten
975,Ready or Not,Heir to De Palma's best horror. [Full review in Spanish],fresh
976,Ready or Not,Ready or Not combines humor and murder to create a deliciously wonderful film and brought a surprise hit with critical acclaim to movie theaters this summer.,fresh
